property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket
92076,-37.984659,145.06802,1b Rogers Street,MENTONE,11100000,house,2014,3,2,2,SC_003,2.383,19865,0.399,39,0,hospital_133,0.389,S_011,0.599
94626,-37.91999817,145.0289002,11 Eddys Grove,BENTLEIGH,7250000,house,2009,2,1,1,SC_046,2.324,19939,0.766,38,0,hospital_110,1.61,S_107,1.16
9780,-37.897612,144.632533,25 Iluka Drive,WERRIBEE,4455000,house,2016,3,2,2,SC_012,3.33,19921,2.519,40,0,hospital_073,4.714,S_050,2.461
47428,-37.72754288,145.1386566,66 Porter Street,ELTHAM,10693000,house,2008,3,3,2,SC_009,5.909,19987,1.754,44,0,hospital_075,3.816,S_194,2.202
63773,-37.7892946,145.3045455,19 Todd Court,CROYDON,7560000,house,2012,3,2,2,SC_022,2.18,19877,0.857,54,0,hospital_164,4.771,S_224,1.518
81418,-37.97619629,145.2063294,6 OSBORNE STREET,DANDENONG,3330000,house,2009,2,1,2,SC_112,1.434,19889,1.313,51,0,hospital_033,0.881,S_183,0.992
11448,-37.768082,144.897744,4/13 Navigator Street,MARIBYRNONG,5280000,house,2011,2,1,1,SC_085,0.95,20038,1.903,19,0,hospital_068,1.079,S_049,0.941
8246,-37.749285,144.745615,2 Windle Terrace,BURNSIDE,4095000,house,2013,3,2,1,SC_048,1.853,20001,4.786,36,0,hospital_057,6.19,S_156,0.846
25959,-37.575447,144.937388,21 Lauderdale Drive,CRAIGIEBURN,4095000,house,2015,3,2,2,SC_005,1.497,40221,2.982,46,0,hospital_104,8.509,S_178,2.087
93257,-37.996966,145.096539,35 Bradshaw Street,MORDIALLOC,10920000,house,2015,4,3,2,SC_003,2.95,19863,1.324,44,0,hospital_001,2.196,S_119,1.507
88273,-37.94190979,145.0424805,7 Hillston Road,MOORABBIN,7600000,house,2006,3,1,1,SC_046,0.452,19872,0.727,40,0,hospital_110,1.105,S_069,0.813
77129,-37.940269,145.098334,166 Clarinda Road,CLARINDA,5510000,house,2011,4,2,1,SC_003,3.53,19915,2.61,39,0,hospital_076,2.838,S_170,2.206
2112,-37.823185,144.847697,3 Cypress Avenue,BROOKLYN,4392000,house,2011,3,1,2,SC_033,0.397,20022,2.983,22,0,hospital_056,4.76,S_056,1.363
78763,-37.942805,145.145901,2 Ericksen Street,SPRINGVALE,4440000,house,2012,3,1,2,SC_073,5.377,19914,0.785,42,0,hospital_076,3.229,S_075,1.29
15046,-37.730157,144.919462,17 Wendora Street,STRATHMORE,10640000,house,2010,3,1,2,SC_082,1.295,20034,0.772,28,0,hospital_184,1.852,S_197,1.785
85917,-37.8969388,145.0045265,1/16-18 Spink Street,BRIGHTON,8788000,house,2011,1,1,1,SC_015,3.777,19953,0.042,19,0,hospital_013,0.766,S_151,1.038
63037,-37.83017731,145.2524872,6 Wendy Court,HEATHMONT,4648000,house,2008,4,2,2,SC_032,2.845,19871,0.727,46,0,hospital_105,2.275,S_139,1.906
5942,-37.792925,144.837593,1 Drayton Street,SUNSHINE,10455000,house,2015,3,2,3,SC_102,1.232,20021,0.641,26,0,hospital_174,1.753,S_080,1.318
42549,-37.765119,145.06233,7 The Panorama,EAGLEMONT,25900000,house,2009,4,2,1,SC_017,1.176,19934,0.758,25,0,hospital_046,0.85,S_100,0.853
14245,-37.755673,144.912204,3/4 McPhail Street,ESSENDON,3120000,house,2015,1,1,1,SC_082,2.484,20037,0.353,21,0,hospital_128,1.242,S_197,1.25
75158,-37.905581,145.070977,40 Kinlock Avenue,MURRUMBEENA,11040000,house,2015,3,1,1,SC_087,2.126,19918,1.327,32,0,hospital_159,1.88,S_167,2.126
62003,-37.78606033,145.2517395,45 Mundara Drive,RINGWOOD,9860000,house,2009,3,2,2,SC_022,3.115,19878,2.745,51,0,hospital_164,2.439,S_157,1.275
32969,-37.744591,145.02199,57 Albert Street,PRESTON,6240000,house,2012,2,1,2,SC_047,0.995,20013,1.925,25,0,hospital_090,2.224,S_105,1.77
29054,-37.80795288,144.9939575,49 Park Street,ABBOTSFORD,9386000,house,2009,2,1,0,SC_068,2.067,19977,0.301,8,0,hospital_052,0.849,S_076,0.232
88414,-37.943898,145.026561,11 Danson Street,HIGHETT,13650000,house,2015,3,1,1,SC_046,1.144,19937,1.388,38,0,hospital_110,1.505,S_214,0.424
67113,-37.756202,145.364364,17 NORTH ROAD,LILYDALE,2920000,house,2010,3,1,1,SC_084,4.444,19876,1.468,60,0,hospital_151,0.792,S_233,1.28
6846,-37.778953,144.820223,58 Adelaide st,ALBION,7786000,house,2011,4,1,1,SC_102,1.233,20004,0.42,28,0,hospital_174,1.091,S_080,1.171
560,-37.807715,144.893889,2/28 Hobbs Street,SEDDON,7650000,house,2011,2,1,1,SC_043,3.25,19997,0.213,15,0,hospital_056,1.759,S_201,0.856
72266,-37.84801483,145.2686157,2A Orange Grove,BAYSWATER,12240000,house,2006,2,1,1,SC_032,5.259,19870,0.701,50,0,hospital_002,0.831,S_139,0.582
18581,-37.680705,144.926439,28 Gosford Crescent,BROADMEADOWS,3195000,house,2015,3,1,0,SC_072,3.355,20030,0.656,37,0,hospital_104,3.382,S_153,0.513
30569,-37.757022,144.991695,103 Smith Street,THORNBURY,5850000,house,2011,3,1,0,SC_103,2.141,20014,0.644,23,0,hospital_035,1.565,S_105,1.242
83010,-37.887912,145.240108,117 O'Connor Road,KNOXFIELD,9520000,house,2015,4,2,1,SC_073,5.177,19868,4.894,55,0,hospital_002,4.374,S_027,1.378
80144,-37.983959,145.165026,331 Corrigan Road,KEYSBOROUGH,9295000,house,2016,4,2,2,SC_057,1.218,19890,2.135,49,0,hospital_096,1.198,S_079,1.206
4139,-37.843928,144.87134,15 Bradley Street,NEWPORT,11200000,house,2011,3,1,3,SC_033,2.891,19994,1.086,21,0,hospital_141,2.717,S_056,2.386
66100,-37.767455,145.314997,254 Manchester Road,MOOROOLBARK,5280000,house,2011,5,2,2,SC_084,1.04,19877,1.939,54,0,hospital_113,3.554,S_168,0.987
93750,-37.986445,145.097252,9 Keefer Street,MORDIALLOC,7267000,house,2012,4,1,2,SC_003,1.85,19864,1.979,41,0,hospital_001,2.192,S_003,1.782
65881,-37.77304,145.313022,173 Manchester Road,MOOROOLBARK,5872000,house,2014,3,1,1,SC_084,1.659,19877,1.305,54,0,hospital_113,3.876,S_168,1.632
36278,-37.669887,145.021731,21 Vasey Avenue,LALOR,3300000,house,2015,2,1,1,SC_062,5.974,20006,0.601,40,0,hospital_053,2.09,S_229,0.356
51853,-37.808888,145.213786,23 Glenvale Road,DONVALE,4680000,house,2013,3,3,2,SC_032,1.39,19901,1.117,41,0,hospital_010,1.74,S_040,1.36
67307,-37.77000046,145.3692474,29 Mitchell Road,LILYDALE,4624000,house,2009,3,1,1,SC_084,5.043,19876,2.488,60,0,hospital_113,1.554,S_081,2.062
65035,-37.813392640000004,145.3158112,1/122 Liverpool Road,KILSYTH,8050000,house,2009,3,1,1,SC_022,3.29,19877,3.203,54,0,hospital_164,5.333,S_224,1.342
73144,-37.865367,145.271089,2 Bradley Place,BORONIA,6600000,house,2013,4,2,2,SC_049,4.594,19869,1.29,53,0,hospital_049,1.067,S_024,1.255
40774,-37.693506,145.05117,5 Lennox Crescent,BUNDOORA,4230000,house,2014,4,1,2,SC_047,5.34,20008,3.464,36,0,hospital_041,1.061,S_155,0.663
59221,-37.808165,145.1973,1/18 Endeavour Street,MITCHAM,5364000,house,2013,4,2,3,SC_088,1.993,19900,1.192,40,0,hospital_070,0.359,S_202,2.551
47412,-37.705456,145.159593,63 Park Road,ELTHAM,10960000,house,2013,3,2,2,SC_051,3.539,19987,1.373,44,0,hospital_075,4.732,S_194,1.072
25149,-37.581485,144.922812,11 Somersby Road,CRAIGIEBURN,5250000,house,2015,3,2,1,SC_005,0.797,40221,2.897,46,0,hospital_104,7.707,S_178,1.707
35354,-37.712852,145.020057,61 Lane Crescent,RESERVOIR,5200000,house,2015,3,1,2,SC_047,3.0,20009,1.08,33,0,hospital_139,2.007,S_225,1.544
90218,-37.968916,145.069258,2 Norland Street,CHELTENHAM,9825000,house,2014,3,1,1,SC_003,1.756,19866,1.314,37,0,hospital_109,0.854,S_011,1.53
87542,-37.93606949,145.0118561,24 May Street,HAMPTON,20800000,house,2009,3,1,2,SC_046,2.357,19949,0.936,27,0,hospital_036,1.006,S_088,0.85
38150,-37.76740646,145.0210266,248 Arthur Street,FAIRFIELD,4864000,house,2009,3,1,2,SC_001,1.828,19930,1.359,18,0,hospital_039,0.969,S_219,1.823
26726,-37.59244156,144.932663,39 Southern Crescent,CRAIGIEBURN,2256000,house,2009,3,1,1,SC_110,0.899,40221,1.405,46,0,hospital_104,6.574,S_178,0.21
56687,-37.852159,145.129807,4/380 Burwood Highway,BURWOOD,7980000,house,2010,2,1,1,SC_037,3.743,19875,2.576,30,0,hospital_047,1.081,S_097,0.409
94171,-38.0748093,145.1266581,25B McLeod Road,CARRUM,4410000,house,2013,3,2,2,SC_070,5.122,19858,0.372,54,0,hospital_043,8.299,S_077,2.466
18618,-37.69041,144.912069,3 Fidge Court,JACANA,5325000,house,2010,3,1,0,SC_059,2.401,20031,0.622,35,0,hospital_104,4.482,S_153,1.61
19576,-37.670081,144.890087,13 Willowbank Way,ATTWOOD,7020000,house,2014,4,2,3,SC_059,2.069,20030,2.975,37,0,hospital_104,3.435,S_153,2.92
3045,-37.813223,144.868881,2/138 Roberts Street,YARRAVILLE,3072000,house,2016,2,1,1,SC_043,2.272,20022,1.641,22,0,hospital_056,2.706,S_149,2.272
13755,-37.744283,144.899459,119 Roberts Street,ESSENDON,17780000,house,2011,2,1,1,SC_082,1.266,20036,1.919,24,0,hospital_184,0.541,S_197,0.969
22135,-37.747976,144.964001,18 Sargood Street,COBURG,7810000,house,2015,2,1,2,SC_030,2.12,19965,0.63,28,0,hospital_084,0.841,S_173,0.632
86060,-37.92428,144.998555,12 Lynch Street,BRIGHTON,22720000,house,2012,4,2,2,SC_046,3.883,19950,0.861,24,0,hospital_156,1.522,S_009,1.031
55399,-37.824857,145.060613,27 Broadway,CAMBERWELL,9520000,house,2013,2,1,1,SC_099,0.234,19853,0.254,24,0,hospital_064,2.1,S_113,0.507
49219,-37.809588,145.069853,20 Terry Street,DEEPDENE,27720000,house,2014,5,3,2,SC_099,1.944,19892,1.821,27,0,hospital_064,1.898,S_137,1.89
57851,-37.81526184,145.1418915,22 Patricia Road,BLACKBURN,12855000,house,2009,4,2,2,SC_037,1.763,19897,0.623,35,0,hospital_154,1.954,S_147,1.851
34975,-37.72151184,145.012207,43 Thackeray Road,RESERVOIR,4059000,house,2009,2,1,2,SC_103,2.205,20010,0.69,32,0,hospital_139,1.321,S_225,1.503
61072,-37.810159,145.234118,1/26 Suda Avenue,RINGWOOD,6288000,house,2010,2,1,1,SC_032,0.548,19902,0.782,43,0,hospital_105,0.795,S_190,0.339
87252,-37.942017,145.011805,1 David Street,HAMPTON,19890000,house,2011,3,1,2,SC_046,2.347,19949,1.013,27,0,hospital_036,0.712,S_214,0.982
68482,-37.857509,145.026732,32 Lambeth Avenue,ARMADALE,18100000,house,2014,3,1,1,SC_038,2.489,19945,0.661,24,0,hospital_092,0.732,S_235,0.355
38215,-37.781869,145.029682,3 Riverview Grove,ALPHINGTON,15400000,house,2014,4,2,2,SC_001,1.884,19931,0.411,20,0,hospital_029,0.987,S_219,1.849
55517,-37.846604,145.072575,31 Halley Avenue,CAMBERWELL,27840000,house,2016,4,3,3,SC_099,2.788,19850,0.392,32,0,hospital_168,1.551,S_160,1.299
52650,-37.812028,144.991678,2/64 Regent Street,RICHMOND,8430000,house,2016,3,2,1,SC_068,1.752,19977,0.195,8,0,hospital_052,0.44,S_076,0.436
30071,-37.763028,144.993485,41 Gadd Street,NORTHCOTE,14925000,house,2010,3,1,2,SC_103,2.714,20015,0.336,21,0,hospital_035,1.264,S_105,1.603
75987,-37.902681,145.089237,25 Davey Avenue,OAKLEIGH,11175000,house,2013,5,1,2,SC_087,1.724,19917,0.27,34,0,hospital_166,1.519,S_167,1.724
49306,-37.806125,145.079803,26 Yongala Street,BALWYN,23800000,house,2011,4,2,2,SC_099,2.789,19893,2.048,29,0,hospital_064,2.785,S_136,1.94
56700,-37.857224,145.130698,411 Highbury Road,BURWOOD,7200000,house,2012,3,1,2,SC_067,3.791,19875,2.021,30,0,hospital_047,1.612,S_097,0.593
93559,-37.995398,145.072935,6 Ti-Tree Grove,PARKDALE,17810000,house,2016,5,2,2,SC_003,3.05,19864,0.394,41,0,hospital_001,0.532,S_003,1.314
4915,-37.869903,144.81637,148 Blyth Street,ALTONA,9750000,house,2009,3,2,2,SC_033,5.504,19925,0.585,32,0,hospital_141,6.66,S_128,1.216
40317,-37.690863,145.063274,3 Oxley Avenue,BUNDOORA,7540000,house,2013,3,2,2,SC_062,4.781,19984,2.876,34,0,hospital_041,0.074,S_155,1.145
86447,-37.903394,144.997916,27 Cochrane Street,BRIGHTON,14800000,house,2013,3,1,0,SC_015,4.148,19952,0.444,20,0,hospital_198,1.07,S_151,0.703
7324,-37.749851,144.771368,21 Angelique Grove,ALBANVALE,4500000,house,2010,3,1,2,SC_048,3.231,20002,2.585,33,0,hospital_057,3.977,S_070,0.219
64987,-37.812176,145.2971,92 Sellick Drive,CROYDON,5490000,house,2009,3,1,1,SC_022,1.909,19878,2.362,51,0,hospital_164,3.683,S_042,1.269
64934,-37.773509,145.29768,86 Lee Ann Crescent,CROYDON,4720000,house,2014,3,1,1,SC_084,2.229,19877,1.801,54,0,hospital_113,5.187,S_058,2.249
2002,-37.78697968,144.8653565,21 Montgomery Street,MAIDSTONE,4740000,house,2008,2,1,2,SC_043,0.817,20022,1.382,22,0,hospital_056,1.957,S_149,0.817
3405,-37.814669,144.879607,34 Severn Street,YARRAVILLE,13740000,house,2011,4,1,1,SC_043,2.829,19996,0.918,16,0,hospital_056,2.466,S_201,2.241
71468,-37.856527,145.236776,35 Roehampton Avenue,WANTIRNA,6000000,house,2012,4,2,1,SC_032,4.923,19870,3.211,50,0,hospital_179,1.132,S_226,1.842
21927,-37.737945,144.971817,13 Governors Road,COBURG,14790000,house,2016,4,2,2,SC_030,2.007,19965,0.893,28,0,hospital_144,2.063,S_172,0.712
96261,-37.922441,145.028246,8 Talbot Avenue,BENTLEIGH,15600000,house,2014,3,1,3,SC_046,2.096,19938,0.702,39,0,hospital_110,1.4,S_107,1.259
52282,-37.81744385,145.0063477,13 Murphy Street,RICHMOND,15600000,house,2009,3,1,1,SC_038,2.58,19906,1.131,13,0,hospital_122,0.372,S_076,1.288
14634,-37.74746,144.89495,59 Price Street,ESSENDON,8800000,house,2014,3,2,2,SC_082,1.768,20037,2.098,21,0,hospital_184,1.06,S_197,1.404
80610,-37.985244,145.204075,1 Carson Street,DANDENONG,7800000,house,2015,3,1,1,SC_112,0.986,19888,0.723,54,0,hospital_119,1.306,S_183,0.9
66912,-37.7590381,145.3634345,11 Bastow Road,LILYDALE,4345000,house,2012,3,1,2,SC_084,4.358,19876,1.438,60,0,hospital_113,0.828,S_233,1.188
95227,-37.913069,145.03525,23 Carlton Street,MCKINNON,9691000,house,2014,3,2,2,SC_046,2.955,19940,0.408,36,0,hospital_126,1.967,S_107,0.938
66146,-37.761161,145.32367,28 Partridge Way,MOOROOLBARK,5500000,house,2011,4,2,2,SC_084,0.92,19876,2.207,60,0,hospital_113,2.74,S_168,0.505
81411,-37.984693,145.204151,6 Hopetoun Street,DANDENONG,4940000,house,2013,3,2,2,SC_112,0.994,19888,0.764,54,0,hospital_119,1.301,S_183,0.877
60399,-37.82625198,145.1858826,1/87 Rooks Road,MITCHAM,7400000,house,2009,3,1,1,SC_088,0.95,19900,1.062,40,0,hospital_010,1.901,S_202,0.889
58149,-37.830606,145.140415,47 Canterbury Road,BLACKBURN,10140000,house,2014,3,1,1,SC_037,2.039,19897,1.094,35,0,hospital_060,1.402,S_018,0.614
83702,-37.855118,145.003395,22 Bowen Street,PRAHRAN,5445000,house,2013,2,2,0,SC_066,1.226,19957,1.004,11,0,hospital_012,0.411,S_115,0.804
54563,-37.81626129,145.0426636,5 Elphin Grove,HAWTHORN,18120000,house,2008,3,1,2,SC_083,0.779,19903,0.738,23,0,hospital_064,0.978,S_208,0.756
40367,-37.6896286,145.0695801,31 Ambrose Treacy Drive,BUNDOORA,8281000,house,2008,4,2,2,SC_062,4.451,19984,2.684,34,0,hospital_041,0.62,S_155,1.643
16690,-37.71242,144.943575,19 Dickinson Street,HADFIELD,6510000,house,2014,3,1,1,SC_030,2.298,19962,1.514,33,0,hospital_184,4.749,S_004,0.736
22616,-37.74093628,144.9507904,33 Davis Street,COBURG,7670000,house,2008,3,1,2,SC_030,0.951,19965,1.115,28,0,hospital_084,1.611,S_172,1.274
42523,-37.742893,145.081068,7 Austral Court,HEIDELBERG,13680000,house,2013,3,2,2,SC_017,1.809,19936,1.314,28,0,hospital_066,2.185,S_100,2.125
14372,-37.754787,144.895618,371 Buckley Street,ABERFELDIE,6305000,house,2010,2,1,1,SC_085,2.149,20037,1.816,21,0,hospital_184,1.62,S_197,1.735
7225,-37.744502,144.76071,141 Opie Road,ALBANVALE,7565000,house,2013,4,2,2,SC_048,2.123,20001,3.365,36,0,hospital_057,5.058,S_156,1.115
86067,-37.9226289,144.9922317,12 Stewart Street,BRIGHTON,30240000,house,2012,4,3,2,SC_046,4.463,19950,0.507,24,0,hospital_156,1.21,S_009,0.874
40344,-37.698826,145.056672,3/10 Arthur Street,BUNDOORA,4160000,house,2014,3,2,2,SC_047,4.994,19984,2.744,34,0,hospital_037,0.332,S_155,0.16
14873,-37.745707,144.920695,9 Morton Street,ESSENDON,9450000,house,2014,4,2,2,SC_082,1.864,20036,0.169,24,0,hospital_184,1.426,S_197,0.91
94431,-37.9592041,145.0799229,8 Augusta Square,HEATHERTON,5670000,house,2012,4,2,2,SC_003,1.551,19866,2.375,37,0,hospital_109,0.588,S_023,2.116
68934,-37.863202,145.036624,215 Wattletree Road,MALVERN,9180000,house,2012,2,2,1,SC_023,1.547,19944,0.728,20,0,hospital_183,0.249,S_235,0.756
7585,-37.744547,144.772022,6 Kardinia Drive,ALBANVALE,4160000,house,2013,3,1,2,SC_048,2.979,20002,2.467,33,0,hospital_057,4.139,S_070,0.702
5172,-37.866498,144.833836,38B Davies Street,ALTONA,4896000,house,2016,3,1,1,SC_033,4.576,19926,0.375,30,0,hospital_141,5.093,S_128,0.376
28345,-37.794801,144.977597,56 Westgarth Street,FITZROY,15600000,house,2015,3,1,0,SC_008,2.017,19975,1.56,11,0,hospital_188,1.194,S_200,0.369
53393,-37.822545,145.01304,5 Campbell Street,RICHMOND,2200000,house,2010,3,2,1,SC_083,1.996,19906,0.738,13,0,hospital_122,0.874,S_208,1.992
59722,-37.806008,145.190223,256 Mitcham Road,MITCHAM,6480000,house,2015,3,2,1,SC_088,1.753,19900,1.345,40,0,hospital_070,0.53,S_202,2.343
82864,-37.906047,145.260207,7 Bensam Close,ROWVILLE,10030000,house,2014,5,2,2,SC_049,4.413,19868,4.102,55,0,hospital_150,4.73,S_027,2.631
69481,-37.870565,145.091109,113 Victory Boulevard,ASHBURTON,8250000,house,2011,3,1,2,SC_042,0.755,19839,0.429,26,0,hospital_098,0.913,S_112,0.515
78598,-37.934402,145.153636,13 Fairview Street,SPRINGVALE,6786000,house,2015,4,1,1,SC_073,4.227,19914,1.377,42,0,hospital_076,3.226,S_075,2.131
66971,-37.764931,145.37266,12 Parkside Close,LILYDALE,8560000,house,2016,3,2,1,SC_084,5.223,19876,2.433,60,0,hospital_113,1.607,S_081,2.106
89377,-37.958365,145.019946,244 Bluff Road,SANDRINGHAM,11900000,house,2010,5,3,2,SC_079,2.12,19948,1.62,29,0,hospital_058,0.364,S_214,1.454
73486,-37.867792,145.286459,3 Reve Street,BORONIA,6000000,house,2011,3,1,1,SC_049,3.527,19869,0.837,53,0,hospital_049,0.666,S_146,0.646
5256,-37.865633,144.81988,54C Rose Street,ALTONA,6600000,house,2012,3,1,3,SC_033,4.939,19925,0.564,32,0,hospital_141,6.31,S_128,0.928
5833,-37.782652,144.86029,6/18 Lawn Crescent,BRAYBROOK,2493000,house,2016,2,1,0,SC_043,1.23,20022,1.862,22,0,hospital_174,2.505,S_149,1.23
38533,-37.76350021,145.0343475,103 Ford Street,IVANHOE,11900000,house,2008,3,1,2,SC_001,0.819,19933,1.145,23,0,hospital_039,0.314,S_219,0.837
30132,-37.771844,144.994633,47 Herbert Street,NORTHCOTE,11310000,house,2014,2,1,0,SC_103,3.648,20016,0.227,20,0,hospital_035,1.53,S_105,2.444
27379,-37.60691833,144.91745,6 GOLF VIEW DRIVE,CRAIGIEBURN,4970000,house,2009,3,2,2,SC_016,1.595,40221,2.351,46,0,hospital_104,4.88,S_178,2.049
18305,-37.690587,144.929916,17 Holberry Street,BROADMEADOWS,3510000,house,2011,3,1,0,SC_059,3.969,20030,1.236,37,0,hospital_104,4.519,S_153,1.57
27613,-37.575019,144.92672,7 Oakville Place,CRAIGIEBURN,3430000,house,2010,3,1,1,SC_005,0.555,40221,3.323,46,0,hospital_104,8.443,S_178,2.208
87278,-37.932462,145.019647,10 Barnett Street,HAMPTON,10080000,house,2014,3,1,2,SC_046,1.819,19937,1.515,38,0,hospital_110,1.507,S_214,1.458
2716,-37.81327057,144.8804321,11 Severn Street,YARRAVILLE,3744000,house,2008,2,1,0,SC_043,2.745,19996,0.884,16,0,hospital_056,2.298,S_201,2.082
30761,-37.75797272,144.9872131,148 Normanby Avenue,THORNBURY,6000000,house,2008,3,2,2,SC_103,2.423,20014,1.051,23,0,hospital_144,1.367,S_105,1.637
8785,-37.88274765,144.7528229,11 Anglers Court,SEABROOK,4730000,house,2009,4,2,2,SC_092,2.409,46468,1.51,33,0,hospital_073,6.447,S_001,1.547
70573,-37.888135,145.093148,18 Dundee Avenue,CHADSTONE,6930000,house,2013,3,1,1,SC_087,1.016,19917,1.427,34,0,hospital_166,1.674,S_026,0.774
92784,-37.990149,145.075784,16 Seventh Street,PARKDALE,13940000,house,2014,3,2,2,SC_003,2.417,19864,0.33,41,0,hospital_001,0.264,S_003,0.687
81744,-37.993915,145.242709,13 Cherry Grove,DOVETON,5054000,house,2014,3,1,2,SC_077,1.347,19888,2.927,54,0,hospital_119,2.301,S_195,2.241
33504,-37.724616,145.004422,10 Down Street,RESERVOIR,8496000,house,2013,2,1,3,SC_103,1.68,20011,0.446,29,0,hospital_139,0.964,S_085,1.4
77000,-37.9178772,145.1301727,8 Panorama Street,CLAYTON,9825000,house,2009,3,2,1,SC_073,5.066,19915,1.136,39,0,hospital_065,0.746,S_169,1.355
37805,-37.627931,145.039298,82 Hayston Boulevard,EPPING,8076000,house,2015,4,2,3,SC_062,4.855,20005,2.84,43,0,hospital_053,3.312,S_196,2.816
41105,-37.692352,145.051192,70 Maroondah Terrace,BUNDOORA,4068000,house,2014,3,2,2,SC_062,5.444,20008,3.474,36,0,hospital_041,1.039,S_155,0.777
89847,-37.960305,145.066094,10/62 Cavanagh Street,CHELTENHAM,6600000,house,2010,2,1,1,SC_003,2.349,19866,1.234,37,0,hospital_109,0.804,S_023,0.907
95704,-37.91332245,145.033844,4 Carlton Street,MCKINNON,10356000,house,2009,4,2,1,SC_046,2.941,19940,0.515,36,0,hospital_126,1.903,S_107,1.002
44326,-37.682221,145.10893,15 Miowera Green,GREENSBOROUGH,8918000,house,2012,4,2,2,SC_062,3.978,19985,2.42,38,0,hospital_075,2.564,S_210,2.391
18673,-37.690538,144.912565,30 Sunset Boulevard,JACANA,3800000,house,2015,3,1,1,SC_059,2.446,20031,0.587,35,0,hospital_104,4.489,S_153,1.6
90553,-37.9648056,145.0757446,33 Brampton,CHELTENHAM,5570000,house,2009,3,1,2,SC_003,1.365,19866,1.871,37,0,hospital_109,0.26,S_023,1.847
61112,-37.817137,145.235111,10 Ford Street,RINGWOOD,14565000,house,2015,3,2,3,SC_032,0.738,19902,0.558,43,0,hospital_105,0.968,S_190,0.752
18526,-37.682701,144.932169,24 Waranga Crescent,BROADMEADOWS,4900000,house,2015,4,2,1,SC_072,3.663,20030,1.107,37,0,hospital_104,3.71,S_153,1.059
1308,-37.79647827,144.9008789,65 Lynch Street,FOOTSCRAY,3680000,house,2009,2,1,2,SC_011,2.065,20025,0.552,14,0,hospital_003,1.137,S_201,0.538
86371,-37.91543,145.000036,22 Lawrence Street,BRIGHTON,6390000,house,2011,2,1,1,SC_046,4.3,19951,0.33,22,0,hospital_156,0.849,S_009,0.377
59563,-37.824954,145.191614,2 Haslemere Road,MITCHAM,17940000,house,2015,4,2,2,SC_088,1.23,19900,0.774,40,0,hospital_010,1.629,S_202,1.359
69810,-37.870769,145.08104,25 Ambon Street,ASHBURTON,13360000,house,2014,3,2,2,SC_042,1.175,19847,0.298,37,0,hospital_098,0.833,S_112,1.217
70184,-37.861507,145.092529,54 Baker Parade,ASHBURTON,8415000,house,2016,3,1,2,SC_042,1.765,19848,0.984,36,0,hospital_089,0.476,S_112,0.56
5164,-37.85675049,144.8210754,36 Hammond Street,ALTONA,6800000,house,2009,3,1,1,SC_033,4.038,19925,1.149,32,0,hospital_141,6.226,S_128,1.478
3550,-37.820564,144.890724,44 Newcastle Street,YARRAVILLE,5915000,house,2012,2,1,0,SC_033,3.925,19996,0.529,16,0,hospital_056,3.08,S_201,2.297
90,-37.822234,144.937666,58 South Wharf Drive,DOCKLANDS,5130000,house,2016,4,2,3,SC_076,1.047,22180,1.3,4,0,hospital_176,2.078,S_118,1.774
52051,-37.8226108,145.0085799,10 Boland Street,RICHMOND,13390000,house,2012,4,1,2,SC_038,1.999,19906,0.558,13,0,hospital_122,0.523,S_076,1.845
73644,-37.858078,145.296247,4 Harcourt Road,BORONIA,5272000,house,2016,4,2,2,SC_049,4.179,19869,1.075,53,0,hospital_049,1.292,S_146,1.001
24361,-37.709011,144.973397,37 James Street,FAWKNER,9750000,house,2016,5,2,1,SC_030,3.314,19962,1.293,33,0,hospital_139,2.371,S_030,2.461
89082,-37.9452101,145.0062553,1 King Street,SANDRINGHAM,13790000,house,2012,3,2,1,SC_046,2.888,19948,0.589,29,0,hospital_036,0.382,S_088,0.965
71072,-37.856531,145.227285,113 Harold Street,WANTIRNA,17600000,house,2015,5,3,2,SC_032,4.875,19871,3.488,46,0,hospital_008,0.787,S_226,1.298
